Problem_ID,Status,Nodes_Explored,Time_Seconds,Order_Type
720,Solved,3966,0.003952,1
721,Solved,592,0.002833,1
722,Solved,3193070,0.521961,1
723,Solved,86857,0.03553,1
724,Solved,7499509,1.8275,1
725,Solved,15048841,3.06124,1
726,Solved,17,0.00267,1
727,Solved,18287278,7.02513,1
728,Solved,1590095,0.566292,1
729,Solved,45219,0.013607,1
730,Solved,198,0.001671,1
731,Solved,146879,0.050764,1
732,Solved,9,0.002669,1
733,Solved,100197,0.026655,1
734,Solved,43843,0.015532,1
735,Solved,696618,0.230185,1
736,Solved,92997,0.040596,1
737,Solved,22270062,8.73799,1
738,Solved,1729,0.002452,1
739,Solved,19650,0.009222,1
740,Timeout,-1,60,1
741,Solved,10502077,3.54169,1
742,Solved,2846763,1.1566,1
743,Solved,2839815,0.956751,1
744,Solved,59946887,23.2457,1
745,Timeout,-1,60,1
746,Solved,141966,0.054693,1
747,Solved,70117970,14.7116,1
748,Solved,25,0.001763,1
749,Solved,25,0.002718,1
750,Solved,12228,0.005748,1
751,Solved,70765,0.029514,1
752,Solved,24348280,8.08548,1
753,Solved,4519,0.004211,1
754,Solved,216426,0.098925,1
755,Solved,11216,0.007047,1
756,Solved,10560782,4.26193,1
757,Solved,17,0.002722,1
758,Timeout,-1,60,1
759,Solved,17,0.004958,1
760,Solved,172,0.011146,1
761,Solved,43289,0.019433,1
762,Solved,377,0.001665,1
763,Solved,43289,0.020432,1
764,Solved,81,0.005809,1
765,Solved,41489471,16.058,1
766,Solved,9525874,2.11767,1
767,Solved,21070519,8.8676,1
768,Solved,129,0.005221,1
769,Solved,94807,0.038623,1
770,Solved,26305549,6.39095,1
771,Solved,17,0.001656,1
772,Solved,44376189,15.4296,1
773,Solved,9037428,3.39893,1
774,Solved,11891843,4.3424,1
775,Solved,7869,0.006062,1
776,Solved,43289,0.020868,1
777,Solved,62855,0.027331,1
778,Solved,142092,0.039329,1
779,Solved,7938594,2.908,1
780,Solved,22504068,4.37168,1
781,Solved,251,0.001987,1
782,Solved,34968492,12.1664,1
783,Solved,133549,0.054977,1
784,Solved,9,0.003185,1
785,Solved,11706,0.005791,1
786,Solved,465,0.00263,1
787,Solved,7869,0.00533,1
788,Solved,130600,0.050747,1
789,Solved,7870,0.005905,1
790,Solved,8421,0.005704,1
791,Solved,55065,0.024991,1
792,Solved,4126,0.0043,1
793,Solved,3958,0.003911,1
794,Solved,17,0.002484,1
795,Solved,9,0.002966,1
796,Solved,11812,0.005748,1
797,Solved,13873755,4.9886,1
798,Solved,33,0.002094,1
799,Solved,25606282,8.78625,1
800,Solved,195569,0.079155,1
801,Solved,3942,0.002749,1
802,Solved,49,0.002671,1
803,Solved,189080,0.08125,1
804,Solved,27864,0.011371,1
805,Solved,18277868,7.00448,1
806,Solved,881,0.002438,1
807,Timeout,-1,60,1
808,Solved,43956,0.021039,1
809,Solved,61045,0.026579,1
810,Solved,43668,0.020165,1
811,Solved,35035,0.01199,1
812,Solved,34626,0.013263,1
813,Solved,27504,0.013448,1
814,Timeout,-1,60,1
815,Solved,7968677,1.42017,1
816,Solved,26228266,6.05905,1
817,Solved,36985883,15.0955,1
818,Solved,1511019,0.492369,1
819,Solved,935,0.002656,1
820,Solved,3942,0.003935,1
821,Solved,34939656,12.4011,1
822,Solved,4607,0.004221,1
823,Solved,5505,0.004505,1
824,Solved,4430,0.003544,1
825,Solved,4518697,1.68238,1
826,Solved,154745,0.062612,1
827,Solved,93226554,32.2307,1
828,Solved,26049996,6.24171,1
829,Solved,62720400,23.943,1
830,Solved,46591229,18.5452,1
831,Timeout,-1,60,1
832,Solved,153,0.002636,1
833,Solved,28,0.002415,1
834,Solved,25499765,8.2321,1
835,Solved,19520913,6.42702,1
836,Timeout,-1,60,1
837,Solved,17744,0.00666,1
838,Solved,39186084,14.572,1
839,Timeout,-1,60,1
840,Timeout,-1,60,1
841,Solved,43289,0.018033,1
842,Solved,17,0.001735,1
843,Solved,7869,0.005656,1
844,Solved,4022,0.004155,1
845,Solved,41,0.003656,1
846,Solved,4518441,1.68681,1
847,Solved,3942,0.003721,1
848,Solved,18024895,5.80178,1
849,Solved,736,0.002774,1
850,Solved,18044386,6.93367,1
851,Solved,13544634,5.25276,1
852,Solved,48697,0.020543,1
853,Solved,81275766,31.6427,1
854,Solved,253681,0.103451,1
855,Solved,11804,0.006938,1
856,Solved,31285,0.010058,1
857,Solved,35854,0.016082,1
858,Solved,23446813,9.03789,1
859,Solved,153,0.002797,1
860,Solved,17,0.002306,1
861,Solved,1507932,0.643891,1
862,Solved,427529,0.174611,1
863,Solved,20972461,7.93706,1
864,Solved,54979,0.026156,1
865,Solved,48859,0.022982,1
866,Solved,11492319,3.13767,1
867,Solved,66774,0.027782,1
868,Solved,4450282,1.03215,1
